timestamp,chlorophyll_mg_m3,turbidity_NTU,cdom_mg_m3
2025-06-12 17:00:00,1.97,5.43,0.528
2025-06-12 18:00:00,1.63,1.92,1.068
2025-06-12 19:00:00,1.15,4.74,0.674
2025-06-12 20:00:00,1.84,5.79,0.89
2025-06-12 21:00:00,0.52,4.48,0.633
2025-06-12 22:00:00,1.1,2.49,0.892
2025-06-12 23:00:00,2.17,4.0,0.468
2025-06-13 00:00:00,1.21,2.06,0.632
2025-06-13 01:00:00,1.89,3.11,0.526
2025-06-13 02:00:00,1.28,2.49,1.11
2025-06-13 03:00:00,1.83,2.01,0.345
2025-06-13 04:00:00,0.58,4.79,1.16
2025-06-13 05:00:00,2.26,5.5,0.299
2025-06-13 06:00:00,0.83,5.64,0.826
2025-06-13 07:00:00,0.68,4.02,0.487
2025-06-13 08:00:00,2.23,6.47,0.706
2025-06-13 09:00:00,1.5,2.18,0.6
2025-06-13 10:00:00,1.32,6.1,0.435
2025-06-13 11:00:00,2.44,5.35,0.663
2025-06-13 12:00:00,1.94,3.61,0.538
2025-06-13 13:00:00,1.23,3.98,0.785
2025-06-13 14:00:00,1.42,5.61,0.391
2025-06-13 15:00:00,2.15,4.86,0.761
2025-06-13 16:00:00,0.92,4.06,0.858
2025-06-13 17:00:00,2.37,2.63,0.615
2025-06-13 18:00:00,1.24,1.68,0.312
2025-06-13 19:00:00,0.98,3.75,1.075
2025-06-13 20:00:00,2.15,1.24,0.759
2025-06-13 21:00:00,1.94,5.0,0.462
2025-06-13 22:00:00,0.44,0.02,0.766
2025-06-13 23:00:00,1.44,4.15,0.223
2025-06-14 00:00:00,0.84,2.95,0.921
2025-06-14 01:00:00,1.98,2.62,1.158
2025-06-14 02:00:00,2.53,2.95,0.833
2025-06-14 03:00:00,1.82,2.26,0.376
2025-06-14 04:00:00,1.04,2.62,0.13
2025-06-14 05:00:00,2.03,1.76,0.968
2025-06-14 06:00:00,1.47,1.79,0.59
2025-06-14 07:00:00,1.46,9.74,0.529
2025-06-14 08:00:00,1.21,0.72,0.918
2025-06-14 09:00:00,1.56,4.29,0.479
2025-06-14 10:00:00,1.46,1.91,0.817
2025-06-14 11:00:00,0.06,1.68,0.633
2025-06-14 12:00:00,1.52,0.81,0.689
2025-06-14 13:00:00,1.42,5.76,1.034
2025-06-14 14:00:00,1.71,5.91,0.505
2025-06-14 15:00:00,0.3,2.26,0.482
2025-06-14 16:00:00,1.81,5.32,0.576
2025-06-14 17:00:00,1.52,1.43,0.326
2025-06-14 18:00:00,1.8,2.7,0.861
2025-06-14 19:00:00,0.52,4.86,0.828
2025-06-14 20:00:00,0.76,1.5,0.624
2025-06-14 21:00:00,0.38,2.02,0.396
2025-06-14 22:00:00,1.59,3.55,0.06
2025-06-14 23:00:00,1.29,3.57,0.418
2025-06-15 00:00:00,1.42,1.38,0.557
2025-06-15 01:00:00,0.67,8.0,0.14
2025-06-15 02:00:00,0.78,1.85,1.238
2025-06-15 03:00:00,0.0,5.44,0.718
2025-06-15 04:00:00,0.69,4.72,0.751
2025-06-15 05:00:00,1.11,1.92,0.577
2025-06-15 06:00:00,1.14,4.46,0.799
2025-06-15 07:00:00,1.46,1.85,0.539
2025-06-15 08:00:00,1.96,3.67,0.574
2025-06-15 09:00:00,1.09,5.18,0.966
2025-06-15 10:00:00,1.79,2.42,0.889
2025-06-15 11:00:00,1.97,4.36,0.612
2025-06-15 12:00:00,2.19,2.38,1.12
2025-06-15 13:00:00,1.8,3.88,0.594
2025-06-15 14:00:00,1.55,3.75,0.488
2025-06-15 15:00:00,0.85,2.8,0.646
2025-06-15 16:00:00,1.67,0.13,0.69
2025-06-15 17:00:00,1.28,5.09,0.316
2025-06-15 18:00:00,2.33,7.51,0.736
2025-06-15 19:00:00,1.56,3.81,1.143
2025-06-15 20:00:00,1.41,2.31,0.852
2025-06-15 21:00:00,2.35,3.95,0.781
2025-06-15 22:00:00,1.21,5.82,0.735
2025-06-15 23:00:00,1.5,6.09,0.365
2025-06-16 00:00:00,2.71,5.45,0.357
2025-06-16 01:00:00,1.67,4.52,0.647
2025-06-16 02:00:00,2.18,4.98,0.499
2025-06-16 03:00:00,2.41,3.87,0.244
2025-06-16 04:00:00,1.18,1.72,0.518
2025-06-16 05:00:00,2.05,2.87,0.719
2025-06-16 06:00:00,1.31,2.98,0.751
2025-06-16 07:00:00,2.73,4.21,0.398
2025-06-16 08:00:00,2.37,0.1,0.594
2025-06-16 09:00:00,1.95,4.65,0.71
2025-06-16 10:00:00,2.13,0.4,0.289
2025-06-16 11:00:00,1.09,4.45,0.413
2025-06-16 12:00:00,2.54,5.97,0.603
2025-06-16 13:00:00,0.96,5.42,0.379
2025-06-16 14:00:00,1.75,1.84,0.524
2025-06-16 15:00:00,1.08,4.88,1.23
2025-06-16 16:00:00,2.02,5.04,0.229
2025-06-16 17:00:00,2.55,7.04,0.962
2025-06-16 18:00:00,1.78,4.36,0.691
2025-06-16 19:00:00,1.7,5.68,0.3
2025-06-16 20:00:00,1.44,2.76,0.776
2025-06-16 21:00:00,1.57,1.93,0.617
2025-06-16 22:00:00,1.31,5.36,0.907
2025-06-16 23:00:00,2.49,5.39,0.771
2025-06-17 00:00:00,1.99,2.52,0.65
2025-06-17 01:00:00,1.31,1.36,0.524
2025-06-17 02:00:00,1.55,4.03,0.893
2025-06-17 03:00:00,3.26,3.87,0.503
2025-06-17 04:00:00,1.68,4.25,0.251
2025-06-17 05:00:00,2.39,5.56,0.127
2025-06-17 06:00:00,1.17,5.84,0.292
2025-06-17 07:00:00,1.8,3.8,0.802
2025-06-17 08:00:00,1.14,1.8,0.51
2025-06-17 09:00:00,1.19,2.34,0.408
2025-06-17 10:00:00,1.99,2.59,0.493
2025-06-17 11:00:00,0.98,3.55,0.808
2025-06-17 12:00:00,0.8,2.76,0.759
2025-06-17 13:00:00,1.93,3.3,0.642
2025-06-17 14:00:00,1.22,3.93,0.451
2025-06-17 15:00:00,1.35,2.5,0.503
2025-06-17 16:00:00,0.43,4.43,0.568
2025-06-17 17:00:00,0.75,7.44,0.377
2025-06-17 18:00:00,1.65,3.45,0.573
2025-06-17 19:00:00,1.37,2.42,0.364
2025-06-17 20:00:00,2.06,4.4,0.693
2025-06-17 21:00:00,0.97,2.2,0.721
2025-06-17 22:00:00,1.42,3.49,0.88
2025-06-17 23:00:00,1.54,2.43,0.666
2025-06-18 00:00:00,1.4,1.86,0.657
2025-06-18 01:00:00,1.88,2.24,0.391
2025-06-18 02:00:00,0.87,2.67,0.588
2025-06-18 03:00:00,1.83,1.91,0.344
2025-06-18 04:00:00,2.21,6.55,0.174
2025-06-18 05:00:00,1.03,4.86,0.534
2025-06-18 06:00:00,1.77,5.88,0.474
2025-06-18 07:00:00,1.74,1.28,0.753
2025-06-18 08:00:00,1.88,3.41,0.36
2025-06-18 09:00:00,1.53,4.83,1.303
2025-06-18 10:00:00,2.38,7.3,0.48
2025-06-18 11:00:00,2.79,2.49,0.583
2025-06-18 12:00:00,1.9,1.42,0.458
2025-06-18 13:00:00,1.71,4.38,0.795
2025-06-18 14:00:00,1.53,2.65,0.547
2025-06-18 15:00:00,0.74,7.41,0.355
2025-06-18 16:00:00,0.67,5.08,0.142
2025-06-18 17:00:00,0.83,3.42,0.744
2025-06-18 18:00:00,1.69,3.43,0.763
2025-06-18 19:00:00,1.41,3.74,0.686
2025-06-18 20:00:00,2.44,0.35,0.546
2025-06-18 21:00:00,0.02,4.08,0.52
2025-06-18 22:00:00,1.55,3.02,0.795
2025-06-18 23:00:00,1.79,5.26,0.575
2025-06-19 00:00:00,2.08,2.45,0.884
2025-06-19 01:00:00,1.63,5.62,0.578
2025-06-19 02:00:00,1.76,5.34,0.569
2025-06-19 03:00:00,1.65,4.57,0.696
2025-06-19 04:00:00,1.8,6.76,0.951
2025-06-19 05:00:00,1.53,0.48,0.897
2025-06-19 06:00:00,2.81,5.14,0.591
2025-06-19 07:00:00,1.89,4.16,0.51
2025-06-19 08:00:00,1.66,4.1,0.301
2025-06-19 09:00:00,1.1,2.29,0.776
2025-06-19 10:00:00,1.33,1.41,0.157
2025-06-19 11:00:00,2.45,6.03,1.029
2025-06-19 12:00:00,0.05,5.83,0.814
2025-06-19 13:00:00,1.57,7.85,0.417
2025-06-19 14:00:00,1.53,8.18,0.911
2025-06-19 15:00:00,1.84,1.15,0.74
2025-06-19 16:00:00,1.7,3.94,0.72
2025-06-19 17:00:00,2.45,4.75,0.536
2025-06-19 18:00:00,1.6,6.17,0.741
2025-06-19 19:00:00,1.5,7.1,0.249
2025-06-19 20:00:00,2.11,2.19,0.619
2025-06-19 21:00:00,2.46,3.17,0.433
2025-06-19 22:00:00,1.95,6.99,0.531
2025-06-19 23:00:00,2.15,0.9,0.431
2025-06-20 00:00:00,1.43,2.38,0.45
2025-06-20 01:00:00,1.63,5.41,0.932
2025-06-20 02:00:00,2.45,8.65,0.252
2025-06-20 03:00:00,1.87,1.18,0.712
2025-06-20 04:00:00,1.41,4.66,0.327
2025-06-20 05:00:00,1.58,5.65,0.94
2025-06-20 06:00:00,2.18,7.48,0.717
2025-06-20 07:00:00,2.23,5.43,0.259
2025-06-20 08:00:00,1.05,0.85,0.693
2025-06-20 09:00:00,1.77,1.96,0.436
2025-06-20 10:00:00,1.55,7.28,0.667
2025-06-20 11:00:00,1.52,5.42,0.278
2025-06-20 12:00:00,2.36,2.28,0.918
2025-06-20 13:00:00,1.41,5.52,0.11
2025-06-20 14:00:00,1.21,5.15,0.408
2025-06-20 15:00:00,1.07,0.45,0.339
2025-06-20 16:00:00,1.45,0.34,0.705
2025-06-20 17:00:00,1.12,5.16,0.487
2025-06-20 18:00:00,1.04,8.61,0.564
2025-06-20 19:00:00,1.02,5.06,0.449
2025-06-20 20:00:00,1.06,0.36,0.268
2025-06-20 21:00:00,1.1,1.31,0.553
2025-06-20 22:00:00,1.8,5.79,0.284
2025-06-20 23:00:00,0.38,6.01,0.152
2025-06-21 00:00:00,1.16,4.45,0.777
2025-06-21 01:00:00,1.52,3.88,0.31
2025-06-21 02:00:00,2.27,6.43,0.985
2025-06-21 03:00:00,1.43,7.05,0.975
2025-06-21 04:00:00,1.49,6.23,0.842
2025-06-21 05:00:00,1.52,2.94,0.336
2025-06-21 06:00:00,0.48,6.64,1.151
2025-06-21 07:00:00,1.97,4.14,0.032
2025-06-21 08:00:00,1.95,3.64,0.399
2025-06-21 09:00:00,2.07,3.56,0.829
2025-06-21 10:00:00,3.08,4.89,0.809
2025-06-21 11:00:00,0.8,5.98,0.439
2025-06-21 12:00:00,0.68,0.8,0.424
2025-06-21 13:00:00,2.0,3.38,0.566
2025-06-21 14:00:00,1.37,3.92,0.598
2025-06-21 15:00:00,0.99,6.92,0.503
2025-06-21 16:00:00,1.41,3.11,1.035
2025-06-21 17:00:00,1.21,4.18,0.449
2025-06-21 18:00:00,2.61,6.46,0.987
2025-06-21 19:00:00,2.93,4.92,0.722
2025-06-21 20:00:00,0.6,7.91,0.875
2025-06-21 21:00:00,0.69,4.54,0.247
2025-06-21 22:00:00,1.12,8.61,0.877
2025-06-21 23:00:00,1.16,8.97,0.868
2025-06-22 00:00:00,1.13,6.07,0.468
2025-06-22 01:00:00,1.48,5.99,0.846
2025-06-22 02:00:00,1.33,6.27,0.264
2025-06-22 03:00:00,0.79,6.79,0.516
2025-06-22 04:00:00,0.98,5.4,0.926
2025-06-22 05:00:00,2.53,7.49,0.589
2025-06-22 06:00:00,1.38,6.16,0.568
2025-06-22 07:00:00,1.35,7.93,0.985
2025-06-22 08:00:00,0.69,2.25,0.146
2025-06-22 09:00:00,1.32,5.59,0.59
2025-06-22 10:00:00,2.18,7.19,0.618
2025-06-22 11:00:00,1.96,2.87,0.435
2025-06-22 12:00:00,2.09,6.02,0.978
2025-06-22 13:00:00,0.88,6.37,0.407
2025-06-22 14:00:00,0.87,8.61,0.41
2025-06-22 15:00:00,2.28,4.48,0.016
2025-06-22 16:00:00,2.1,5.58,0.912
2025-06-22 17:00:00,1.44,4.05,0.552
2025-06-22 18:00:00,2.11,4.88,0.552
2025-06-22 19:00:00,0.88,8.4,0.581
2025-06-22 20:00:00,0.85,5.1,0.933
2025-06-22 21:00:00,0.63,3.74,1.037
2025-06-22 22:00:00,1.82,4.79,0.201
2025-06-22 23:00:00,1.73,4.12,0.518
2025-06-23 00:00:00,1.31,4.58,0.368
2025-06-23 01:00:00,1.16,4.39,0.595
2025-06-23 02:00:00,3.07,4.46,0.629
2025-06-23 03:00:00,1.47,3.09,0.222
2025-06-23 04:00:00,2.46,5.6,0.744
2025-06-23 05:00:00,1.54,3.51,0.539
2025-06-23 06:00:00,1.32,7.75,0.846
2025-06-23 07:00:00,2.47,4.84,0.659
2025-06-23 08:00:00,2.1,6.28,0.222
2025-06-23 09:00:00,1.61,6.28,0.805
2025-06-23 10:00:00,2.3,1.79,0.316
2025-06-23 11:00:00,3.14,4.93,0.343
2025-06-23 12:00:00,1.18,8.9,0.572
2025-06-23 13:00:00,1.91,3.91,0.58
2025-06-23 14:00:00,1.38,10.01,0.213
2025-06-23 15:00:00,1.06,6.55,0.614
2025-06-23 16:00:00,1.05,6.5,0.629
2025-06-23 17:00:00,2.58,5.94,0.619
2025-06-23 18:00:00,0.53,7.56,0.229
2025-06-23 19:00:00,1.93,7.67,0.687
2025-06-23 20:00:00,1.13,5.43,0.806
2025-06-23 21:00:00,2.69,4.6,0.315
2025-06-23 22:00:00,1.46,2.61,0.382
2025-06-23 23:00:00,1.41,7.09,0.848
2025-06-24 00:00:00,2.59,5.88,1.066
2025-06-24 01:00:00,2.18,4.06,0.63
2025-06-24 02:00:00,1.98,4.59,0.559
2025-06-24 03:00:00,2.13,5.61,0.721
2025-06-24 04:00:00,1.0,3.79,1.011
2025-06-24 05:00:00,2.1,5.85,0.459
2025-06-24 06:00:00,1.53,2.51,0.55
2025-06-24 07:00:00,1.87,4.69,0.544
2025-06-24 08:00:00,1.94,3.43,0.317
2025-06-24 09:00:00,0.98,6.15,0.885
2025-06-24 10:00:00,2.01,3.79,0.737
2025-06-24 11:00:00,1.54,4.63,0.167
2025-06-24 12:00:00,0.91,10.27,0.669
2025-06-24 13:00:00,1.56,7.48,1.087
2025-06-24 14:00:00,1.66,6.95,0.74
2025-06-24 15:00:00,2.01,8.35,1.072
2025-06-24 16:00:00,0.22,6.77,0.531
2025-06-24 17:00:00,1.88,2.94,0.913
2025-06-24 18:00:00,1.34,3.12,1.0
2025-06-24 19:00:00,2.14,0.33,0.653
2025-06-24 20:00:00,1.65,6.15,0.569
2025-06-24 21:00:00,1.45,3.63,0.946
2025-06-24 22:00:00,1.54,4.61,0.806
2025-06-24 23:00:00,1.85,5.11,0.91
2025-06-25 00:00:00,2.22,4.79,0.797
2025-06-25 01:00:00,1.14,5.93,0.674
2025-06-25 02:00:00,1.47,5.44,0.672
2025-06-25 03:00:00,2.56,5.24,0.605
2025-06-25 04:00:00,1.46,2.91,0.794
2025-06-25 05:00:00,1.9,6.49,0.65
2025-06-25 06:00:00,0.94,10.36,0.757
2025-06-25 07:00:00,0.65,6.56,0.496
2025-06-25 08:00:00,1.05,10.54,0.481
2025-06-25 09:00:00,1.26,4.87,0.84
2025-06-25 10:00:00,2.3,5.5,0.791
2025-06-25 11:00:00,2.37,5.96,0.587
2025-06-25 12:00:00,0.52,5.66,1.038
2025-06-25 13:00:00,1.35,8.33,0.489
2025-06-25 14:00:00,2.1,1.62,0.803
2025-06-25 15:00:00,1.61,5.09,0.808
2025-06-25 16:00:00,2.58,9.33,0.707
2025-06-25 17:00:00,2.08,5.01,1.011
2025-06-25 18:00:00,1.52,7.86,1.101
2025-06-25 19:00:00,1.57,7.21,0.406
2025-06-25 20:00:00,1.64,5.86,0.125
2025-06-25 21:00:00,1.17,6.64,0.572
2025-06-25 22:00:00,2.24,5.83,0.448
2025-06-25 23:00:00,2.12,1.75,0.585
2025-06-26 00:00:00,1.98,7.13,1.174
2025-06-26 01:00:00,1.85,4.98,1.393
2025-06-26 02:00:00,1.1,3.46,0.482
2025-06-26 03:00:00,2.01,6.99,0.775
2025-06-26 04:00:00,1.78,6.86,0.769
2025-06-26 05:00:00,2.91,8.18,0.805
2025-06-26 06:00:00,0.93,5.69,0.376
2025-06-26 07:00:00,1.27,7.93,1.028
2025-06-26 08:00:00,0.76,6.26,0.944
2025-06-26 09:00:00,1.58,6.9,0.599
2025-06-26 10:00:00,0.66,7.07,1.026
2025-06-26 11:00:00,2.42,3.55,0.358
2025-06-26 12:00:00,2.36,6.97,0.295
2025-06-26 13:00:00,1.61,6.42,0.785
2025-06-26 14:00:00,1.1,5.67,0.826
2025-06-26 15:00:00,0.79,6.44,0.678
2025-06-26 16:00:00,1.28,11.31,0.995
2025-06-26 17:00:00,2.08,2.37,0.554
2025-06-26 18:00:00,1.24,5.95,1.02
2025-06-26 19:00:00,2.85,7.84,0.916
2025-06-26 20:00:00,2.6,3.72,1.184
2025-06-26 21:00:00,1.71,6.96,0.275
2025-06-26 22:00:00,1.43,6.82,0.597
2025-06-26 23:00:00,1.37,3.04,0.492
2025-06-27 00:00:00,2.7,5.2,0.939
2025-06-27 01:00:00,1.34,9.94,1.138
2025-06-27 02:00:00,2.3,3.19,0.652
2025-06-27 03:00:00,1.75,5.49,0.895
2025-06-27 04:00:00,2.17,6.04,1.106
2025-06-27 05:00:00,1.25,6.38,0.826
2025-06-27 06:00:00,1.54,5.54,0.92
2025-06-27 07:00:00,1.72,6.53,0.249
2025-06-27 08:00:00,1.36,6.3,1.136
2025-06-27 09:00:00,2.49,7.79,0.67
2025-06-27 10:00:00,1.28,8.06,1.412
2025-06-27 11:00:00,1.39,7.25,0.532
2025-06-27 12:00:00,2.55,6.84,0.864
2025-06-27 13:00:00,2.44,3.24,0.951
2025-06-27 14:00:00,2.69,6.6,0.119
2025-06-27 15:00:00,0.59,8.6,1.189
2025-06-27 16:00:00,1.86,3.15,0.931
2025-06-27 17:00:00,1.79,3.74,0.371
2025-06-27 18:00:00,1.4,9.35,0.837
2025-06-27 19:00:00,1.93,3.37,0.836
2025-06-27 20:00:00,1.54,6.16,0.711
2025-06-27 21:00:00,1.83,5.27,0.596
2025-06-27 22:00:00,3.78,9.23,0.728
2025-06-27 23:00:00,1.93,6.98,0.96
2025-06-28 00:00:00,1.98,8.05,0.977
2025-06-28 01:00:00,2.26,6.58,0.774
2025-06-28 02:00:00,1.88,10.46,0.829
2025-06-28 03:00:00,1.11,4.98,0.74
2025-06-28 04:00:00,0.78,7.15,0.529
2025-06-28 05:00:00,1.75,8.98,0.758
2025-06-28 06:00:00,1.61,9.43,0.589
2025-06-28 07:00:00,0.59,5.93,0.523
2025-06-28 08:00:00,2.75,2.42,0.167
2025-06-28 09:00:00,1.83,5.7,0.67
2025-06-28 10:00:00,2.63,9.95,0.969
2025-06-28 11:00:00,0.43,4.94,1.078
2025-06-28 12:00:00,2.64,7.05,0.884
2025-06-28 13:00:00,1.48,5.85,0.448
2025-06-28 14:00:00,2.52,6.32,0.733
2025-06-28 15:00:00,1.9,9.09,0.483
2025-06-28 16:00:00,2.04,6.98,1.25
2025-06-28 17:00:00,2.04,10.55,0.675
2025-06-28 18:00:00,1.51,8.42,0.649
2025-06-28 19:00:00,1.38,6.73,1.003
2025-06-28 20:00:00,1.55,6.28,0.762
2025-06-28 21:00:00,0.89,7.13,1.04
2025-06-28 22:00:00,1.48,4.0,0.491
2025-06-28 23:00:00,1.35,4.35,0.794
2025-06-29 00:00:00,0.9,8.01,0.927
2025-06-29 01:00:00,2.08,8.34,0.146
2025-06-29 02:00:00,1.8,3.85,0.629
2025-06-29 03:00:00,1.95,8.22,0.647
2025-06-29 04:00:00,2.22,6.15,0.814
2025-06-29 05:00:00,1.66,4.84,0.722
2025-06-29 06:00:00,1.24,5.87,0.874
2025-06-29 07:00:00,1.98,8.28,0.741
2025-06-29 08:00:00,0.05,7.72,1.087
2025-06-29 09:00:00,1.74,7.09,1.328
2025-06-29 10:00:00,2.26,7.26,0.425
2025-06-29 11:00:00,2.43,4.22,0.806
2025-06-29 12:00:00,1.48,7.59,1.072
2025-06-29 13:00:00,0.46,5.59,0.624
2025-06-29 14:00:00,0.22,10.54,0.87
2025-06-29 15:00:00,2.18,5.74,0.705
2025-06-29 16:00:00,1.59,10.95,0.549
2025-06-29 17:00:00,3.01,6.18,0.546
2025-06-29 18:00:00,0.95,6.31,0.182
2025-06-29 19:00:00,2.01,5.91,0.841
2025-06-29 20:00:00,2.8,3.98,0.858
2025-06-29 21:00:00,1.92,9.15,0.562
2025-06-29 22:00:00,0.84,6.69,0.73
2025-06-29 23:00:00,3.46,7.75,0.439
2025-06-30 00:00:00,2.78,9.7,0.961
2025-06-30 01:00:00,1.7,6.2,0.728
2025-06-30 02:00:00,2.32,6.28,1.02
2025-06-30 03:00:00,2.33,6.76,0.747
2025-06-30 04:00:00,2.22,3.9,0.581
2025-06-30 05:00:00,1.0,2.81,0.694
2025-06-30 06:00:00,2.03,3.46,1.205
2025-06-30 07:00:00,2.71,8.95,1.352
2025-06-30 08:00:00,2.13,5.82,0.451
2025-06-30 09:00:00,2.07,8.04,1.054
2025-06-30 10:00:00,1.51,5.95,0.551
2025-06-30 11:00:00,1.29,3.31,0.638
2025-06-30 12:00:00,0.89,8.2,0.88
2025-06-30 13:00:00,2.29,4.69,0.95
2025-06-30 14:00:00,1.7,7.63,0.646
2025-06-30 15:00:00,1.03,8.31,0.98
2025-06-30 16:00:00,2.42,6.38,1.124
2025-06-30 17:00:00,1.48,7.42,1.01
2025-06-30 18:00:00,1.32,3.62,0.586
2025-06-30 19:00:00,1.53,12.32,0.717
2025-06-30 20:00:00,1.72,7.35,1.047
2025-06-30 21:00:00,2.11,8.03,1.216
2025-06-30 22:00:00,1.31,8.34,0.51
2025-06-30 23:00:00,2.44,6.19,0.904
