timestamp,sea_level_residual_m,significant_wave_height_m,wave_period_s,swell_direction_deg
2025-06-05 18:00:00,0.031,1.29,6.9,174.0
2025-06-05 19:00:00,-0.004,1.1,5.65,89.0
2025-06-05 20:00:00,0.445,0.2,5.27,157.0
2025-06-05 21:00:00,0.287,1.39,6.45,216.0
2025-06-05 22:00:00,0.696,0.32,4.78,122.0
2025-06-05 23:00:00,0.478,1.64,6.52,208.0
2025-06-06 00:00:00,0.11,0.67,4.0,162.0
2025-06-06 01:00:00,0.503,0.71,3.68,179.0
2025-06-06 02:00:00,0.216,0.76,5.17,153.0
2025-06-06 03:00:00,0.597,0.94,2.42,135.0
2025-06-06 04:00:00,0.171,0.78,5.6,237.0
2025-06-06 05:00:00,0.029,0.73,3.42,213.0
2025-06-06 06:00:00,0.094,1.31,5.84,206.0
2025-06-06 07:00:00,0.106,1.01,5.72,216.0
2025-06-06 08:00:00,0.082,0.4,5.42,200.0
2025-06-06 09:00:00,0.149,1.08,6.02,218.0
2025-06-06 10:00:00,0.507,0.99,5.75,153.0
2025-06-06 11:00:00,0.741,0.57,5.15,235.0
2025-06-06 12:00:00,-0.04,1.1,7.7,232.0
2025-06-06 13:00:00,0.608,0.72,5.97,195.0
2025-06-06 14:00:00,0.173,0.7,6.43,168.0
2025-06-06 15:00:00,0.379,0.68,6.79,131.0
2025-06-06 16:00:00,-0.121,0.19,6.3,189.0
2025-06-06 17:00:00,0.423,0.57,7.98,247.0
2025-06-06 18:00:00,-0.209,1.07,5.7,134.0
2025-06-06 19:00:00,0.371,0.78,5.49,221.0
2025-06-06 20:00:00,0.357,0.27,4.72,161.0
2025-06-06 21:00:00,0.34,1.17,5.19,165.0
2025-06-06 22:00:00,0.109,0.66,4.62,133.0
2025-06-06 23:00:00,0.43,0.3,6.31,150.0
2025-06-07 00:00:00,0.39,1.67,4.41,206.0
2025-06-07 01:00:00,0.24,0.37,5.59,211.0
2025-06-07 02:00:00,0.46,1.14,6.17,189.0
2025-06-07 03:00:00,0.269,0.48,5.68,160.0
2025-06-07 04:00:00,0.425,0.85,4.43,136.0
2025-06-07 05:00:00,0.261,0.43,6.34,182.0
2025-06-07 06:00:00,0.347,0.3,5.4,165.0
2025-06-07 07:00:00,0.436,1.0,2.05,188.0
2025-06-07 08:00:00,0.193,0.95,4.32,167.0
2025-06-07 09:00:00,-0.016,1.25,7.18,168.0
2025-06-07 10:00:00,0.361,0.78,7.28,186.0
2025-06-07 11:00:00,0.59,1.68,6.13,194.0
2025-06-07 12:00:00,0.367,0.9,6.44,229.0
2025-06-07 13:00:00,0.372,1.02,4.57,167.0
2025-06-07 14:00:00,0.282,0.25,5.19,202.0
2025-06-07 15:00:00,0.477,0.55,6.98,252.0
2025-06-07 16:00:00,0.246,1.0,6.01,203.0
2025-06-07 17:00:00,0.179,0.76,5.58,227.0
2025-06-07 18:00:00,0.569,0.87,5.28,155.0
2025-06-07 19:00:00,0.16,0.47,6.91,151.0
2025-06-07 20:00:00,0.515,0.84,6.85,174.0
2025-06-07 21:00:00,0.569,0.84,6.28,178.0
2025-06-07 22:00:00,0.434,0.32,5.58,223.0
2025-06-07 23:00:00,-0.02,1.05,5.07,151.0
2025-06-08 00:00:00,0.241,0.12,6.33,176.0
2025-06-08 01:00:00,0.184,0.87,4.18,223.0
2025-06-08 02:00:00,0.111,1.51,4.43,189.0
2025-06-08 03:00:00,0.27,1.07,3.76,180.0
2025-06-08 04:00:00,0.427,1.07,6.99,190.0
2025-06-08 05:00:00,0.12,0.44,4.64,135.0
2025-06-08 06:00:00,0.192,1.51,5.99,134.0
2025-06-08 07:00:00,0.174,1.35,5.35,116.0
2025-06-08 08:00:00,0.526,0.46,8.98,188.0
2025-06-08 09:00:00,0.17,0.61,6.03,217.0
2025-06-08 10:00:00,-0.074,1.3,3.27,211.0
2025-06-08 11:00:00,-0.159,1.52,6.91,226.0
2025-06-08 12:00:00,0.325,0.29,5.04,238.0
2025-06-08 13:00:00,0.044,0.4,5.26,186.0
2025-06-08 14:00:00,0.402,0.74,4.7,177.0
2025-06-08 15:00:00,-0.098,0.07,5.74,239.0
2025-06-08 16:00:00,0.1,0.81,5.72,152.0
2025-06-08 17:00:00,-0.098,1.27,4.73,133.0
2025-06-08 18:00:00,0.343,0.22,4.89,166.0
2025-06-08 19:00:00,0.397,0.85,5.62,162.0
2025-06-08 20:00:00,0.319,0.57,2.69,182.0
2025-06-08 21:00:00,-0.037,1.46,3.77,146.0
2025-06-08 22:00:00,0.048,0.57,7.51,195.0
2025-06-08 23:00:00,0.293,1.41,5.9,157.0
2025-06-09 00:00:00,-0.292,0.57,4.88,229.0
2025-06-09 01:00:00,0.07,1.12,3.47,132.0
2025-06-09 02:00:00,0.509,0.91,5.44,174.0
2025-06-09 03:00:00,0.085,0.75,6.69,167.0
2025-06-09 04:00:00,-0.242,0.49,8.67,189.0
2025-06-09 05:00:00,-0.022,0.94,7.78,217.0
2025-06-09 06:00:00,-0.028,0.63,4.44,191.0
2025-06-09 07:00:00,0.665,0.53,4.91,175.0
2025-06-09 08:00:00,0.547,1.4,3.74,208.0
2025-06-09 09:00:00,0.313,1.03,4.5,214.0
2025-06-09 10:00:00,0.044,1.06,5.25,191.0
2025-06-09 11:00:00,0.43,0.65,5.07,196.0
2025-06-09 12:00:00,-0.153,0.73,7.97,206.0
2025-06-09 13:00:00,0.399,0.71,3.93,114.0
2025-06-09 14:00:00,0.362,0.94,5.45,166.0
2025-06-09 15:00:00,0.092,1.06,3.03,195.0
2025-06-09 16:00:00,0.415,0.8,5.9,168.0
2025-06-09 17:00:00,0.018,0.49,3.9,168.0
2025-06-09 18:00:00,-0.186,1.11,6.83,195.0
2025-06-09 19:00:00,0.375,0.82,5.16,196.0
2025-06-09 20:00:00,0.109,0.23,3.83,199.0
2025-06-09 21:00:00,0.281,0.05,2.98,148.0
2025-06-09 22:00:00,0.585,0.93,4.33,123.0
2025-06-09 23:00:00,-0.05,0.48,5.79,212.0
2025-06-10 00:00:00,-0.036,0.99,6.02,150.0
2025-06-10 01:00:00,0.392,0.51,4.92,148.0
2025-06-10 02:00:00,0.167,0.87,6.63,144.0
2025-06-10 03:00:00,-0.175,0.66,4.15,226.0
2025-06-10 04:00:00,-0.239,1.52,2.0,188.0
2025-06-10 05:00:00,-0.132,1.2,5.85,194.0
2025-06-10 06:00:00,-0.185,1.35,7.06,208.0
2025-06-10 07:00:00,0.059,0.82,7.07,178.0
2025-06-10 08:00:00,0.02,1.14,3.96,221.0
2025-06-10 09:00:00,0.07,0.85,4.86,132.0
2025-06-10 10:00:00,-0.21,1.4,6.38,137.0
2025-06-10 11:00:00,-0.018,0.79,4.76,134.0
2025-06-10 12:00:00,-0.514,0.26,5.64,197.0
2025-06-10 13:00:00,0.036,0.02,4.66,200.0
2025-06-10 14:00:00,0.294,1.48,4.21,161.0
2025-06-10 15:00:00,-0.356,1.01,4.44,171.0
2025-06-10 16:00:00,0.121,1.03,6.66,231.0
2025-06-10 17:00:00,-0.153,1.41,5.53,152.0
2025-06-10 18:00:00,0.201,0.15,7.04,192.0
2025-06-10 19:00:00,0.04,0.67,6.14,153.0
2025-06-10 20:00:00,0.101,0.72,7.44,224.0
2025-06-10 21:00:00,0.016,1.11,6.5,205.0
2025-06-10 22:00:00,0.332,0.54,6.43,124.0
2025-06-10 23:00:00,0.087,0.33,5.37,170.0
2025-06-11 00:00:00,-0.307,0.34,9.14,97.0
2025-06-11 01:00:00,-0.105,1.28,5.66,216.0
2025-06-11 02:00:00,-0.222,0.53,3.16,262.0
2025-06-11 03:00:00,-0.09,0.6,5.85,93.0
2025-06-11 04:00:00,-0.235,1.08,4.35,123.0
2025-06-11 05:00:00,-0.299,0.54,6.74,187.0
2025-06-11 06:00:00,-0.08,0.14,6.4,179.0
2025-06-11 07:00:00,-0.116,0.19,5.29,164.0
2025-06-11 08:00:00,0.136,0.8,4.46,110.0
2025-06-11 09:00:00,-0.234,1.02,5.7,193.0
2025-06-11 10:00:00,-0.625,0.74,4.75,216.0
2025-06-11 11:00:00,-0.221,1.0,6.47,294.0
2025-06-11 12:00:00,-0.537,0.18,6.19,232.0
2025-06-11 13:00:00,-0.026,0.21,9.05,128.0
2025-06-11 14:00:00,-0.549,1.73,4.99,180.0
2025-06-11 15:00:00,-0.377,1.32,5.16,204.0
2025-06-11 16:00:00,-0.221,1.13,5.34,152.0
2025-06-11 17:00:00,0.256,0.56,5.39,211.0
2025-06-11 18:00:00,-0.398,0.73,6.76,208.0
2025-06-11 19:00:00,-0.127,0.82,5.19,229.0
2025-06-11 20:00:00,0.015,1.35,7.89,212.0
2025-06-11 21:00:00,0.241,0.98,6.22,191.0
2025-06-11 22:00:00,0.064,1.03,4.94,154.0
2025-06-11 23:00:00,0.143,0.76,4.63,128.0
2025-06-12 00:00:00,-0.018,1.15,6.79,189.0
2025-06-12 01:00:00,-0.537,0.95,5.57,164.0
2025-06-12 02:00:00,-0.145,0.85,5.55,168.0
2025-06-12 03:00:00,-0.022,0.54,4.82,225.0
2025-06-12 04:00:00,-0.474,0.79,5.46,235.0
2025-06-12 05:00:00,-0.379,0.4,4.77,131.0
2025-06-12 06:00:00,-0.435,0.82,7.17,172.0
2025-06-12 07:00:00,-0.041,0.87,6.4,163.0
2025-06-12 08:00:00,-0.252,0.13,5.33,193.0
2025-06-12 09:00:00,-0.315,0.74,5.31,89.0
2025-06-12 10:00:00,-0.555,0.36,5.65,122.0
2025-06-12 11:00:00,-0.251,1.03,5.53,175.0
2025-06-12 12:00:00,-0.376,1.09,4.39,211.0
2025-06-12 13:00:00,-0.174,0.66,3.26,183.0
2025-06-12 14:00:00,-0.52,1.05,4.58,207.0
2025-06-12 15:00:00,-0.19,1.07,5.38,188.0
2025-06-12 16:00:00,-0.344,0.74,4.65,231.0
2025-06-12 17:00:00,-0.547,1.45,6.52,239.0
2025-06-12 18:00:00,-0.566,0.54,5.26,150.0
2025-06-12 19:00:00,-0.529,1.42,7.78,215.0
2025-06-12 20:00:00,-0.286,0.74,4.86,200.0
2025-06-12 21:00:00,-0.204,0.49,5.71,280.0
2025-06-12 22:00:00,-0.167,0.69,5.19,148.0
2025-06-12 23:00:00,-0.158,0.39,6.06,175.0
2025-06-13 00:00:00,-0.482,1.15,6.83,139.0
2025-06-13 01:00:00,-0.028,0.2,6.28,141.0
2025-06-13 02:00:00,-0.403,1.4,3.11,195.0
2025-06-13 03:00:00,-0.18,0.47,6.15,188.0
2025-06-13 04:00:00,-0.334,1.18,4.34,202.0
2025-06-13 05:00:00,-0.199,0.85,5.18,201.0
2025-06-13 06:00:00,-0.346,0.95,6.38,171.0
2025-06-13 07:00:00,-0.194,0.61,4.21,170.0
2025-06-13 08:00:00,-0.294,0.98,6.94,141.0
2025-06-13 09:00:00,-0.089,0.9,5.13,152.0
2025-06-13 10:00:00,-0.497,0.26,8.16,178.0
2025-06-13 11:00:00,-0.735,0.46,5.63,188.0
2025-06-13 12:00:00,-0.536,0.62,7.6,208.0
2025-06-13 13:00:00,-0.025,0.54,6.99,204.0
2025-06-13 14:00:00,-0.331,1.34,4.82,242.0
2025-06-13 15:00:00,-0.269,0.84,3.99,141.0
2025-06-13 16:00:00,-0.556,0.53,5.69,171.0
2025-06-13 17:00:00,-0.276,0.64,4.85,145.0
2025-06-13 18:00:00,-0.548,0.64,7.45,231.0
2025-06-13 19:00:00,-0.511,0.73,5.25,160.0
2025-06-13 20:00:00,-0.393,0.41,5.19,226.0
2025-06-13 21:00:00,-0.181,0.52,3.88,238.0
2025-06-13 22:00:00,-0.155,1.15,6.05,197.0
2025-06-13 23:00:00,-0.148,0.92,4.14,192.0
2025-06-14 00:00:00,-0.689,0.79,6.1,182.0
2025-06-14 01:00:00,-0.294,0.85,6.26,167.0
2025-06-14 02:00:00,-0.342,0.83,4.67,163.0
2025-06-14 03:00:00,-0.676,0.77,6.71,174.0
2025-06-14 04:00:00,-0.288,1.06,5.24,253.0
2025-06-14 05:00:00,-0.355,1.03,3.8,138.0
2025-06-14 06:00:00,-0.165,0.22,7.42,188.0
2025-06-14 07:00:00,-0.272,0.8,4.46,208.0
2025-06-14 08:00:00,-0.43,0.25,6.18,169.0
2025-06-14 09:00:00,-0.061,1.1,6.08,197.0
2025-06-14 10:00:00,-0.848,1.16,6.03,120.0
2025-06-14 11:00:00,-0.309,0.61,6.01,233.0
2025-06-14 12:00:00,-0.733,0.8,4.4,225.0
2025-06-14 13:00:00,-0.521,0.01,7.6,176.0
2025-06-14 14:00:00,-0.161,1.24,6.71,145.0
2025-06-14 15:00:00,-0.611,1.13,6.14,212.0
2025-06-14 16:00:00,-0.648,1.31,3.97,134.0
2025-06-14 17:00:00,0.303,1.44,4.39,140.0
2025-06-14 18:00:00,-0.632,0.36,6.36,178.0
2025-06-14 19:00:00,0.12,1.21,3.16,241.0
2025-06-14 20:00:00,-0.336,1.44,5.97,206.0
2025-06-14 21:00:00,-0.424,0.25,3.97,154.0
2025-06-14 22:00:00,-0.151,0.78,4.53,113.0
2025-06-14 23:00:00,0.042,0.7,3.87,182.0
2025-06-15 00:00:00,-0.521,1.2,5.88,190.0
2025-06-15 01:00:00,-0.362,0.1,6.93,177.0
2025-06-15 02:00:00,-0.023,1.59,6.0,252.0
2025-06-15 03:00:00,-0.163,0.81,6.13,175.0
2025-06-15 04:00:00,0.041,1.23,5.79,89.0
2025-06-15 05:00:00,-0.106,0.84,6.4,164.0
2025-06-15 06:00:00,0.218,1.06,6.15,198.0
2025-06-15 07:00:00,-0.19,0.07,2.33,195.0
2025-06-15 08:00:00,-0.179,0.71,6.67,173.0
2025-06-15 09:00:00,-0.154,1.2,6.55,166.0
2025-06-15 10:00:00,-0.27,0.97,5.15,100.0
2025-06-15 11:00:00,-0.023,0.2,3.22,183.0
2025-06-15 12:00:00,-0.175,0.88,5.88,166.0
2025-06-15 13:00:00,-0.038,0.53,5.98,190.0
2025-06-15 14:00:00,0.002,0.5,5.06,200.0
2025-06-15 15:00:00,-0.127,0.25,5.81,230.0
2025-06-15 16:00:00,-0.109,1.11,6.87,142.0
2025-06-15 17:00:00,-0.487,1.3,8.46,128.0
2025-06-15 18:00:00,-0.372,1.71,5.76,157.0
2025-06-15 19:00:00,-0.024,0.27,5.99,151.0
2025-06-15 20:00:00,0.121,1.17,4.6,147.0
2025-06-15 21:00:00,-0.72,1.19,4.98,238.0
2025-06-15 22:00:00,-0.377,0.63,5.42,186.0
2025-06-15 23:00:00,-0.229,0.49,7.0,259.0
2025-06-16 00:00:00,-0.35,0.43,6.59,180.0
2025-06-16 01:00:00,-0.336,0.66,7.92,133.0
2025-06-16 02:00:00,-0.011,0.95,3.82,148.0
2025-06-16 03:00:00,0.265,1.41,4.02,221.0
2025-06-16 04:00:00,-0.638,1.31,6.93,135.0
2025-06-16 05:00:00,-0.173,0.22,7.34,202.0
2025-06-16 06:00:00,-0.014,0.55,5.65,166.0
2025-06-16 07:00:00,0.065,1.39,0.25,143.0
2025-06-16 08:00:00,-0.05,0.58,4.71,235.0
2025-06-16 09:00:00,0.31,0.85,6.01,156.0
2025-06-16 10:00:00,-0.123,0.19,4.53,147.0
2025-06-16 11:00:00,0.198,1.33,5.83,177.0
2025-06-16 12:00:00,-0.292,0.1,7.88,160.0
2025-06-16 13:00:00,-0.116,0.21,7.32,269.0
2025-06-16 14:00:00,-0.433,1.29,6.58,222.0
2025-06-16 15:00:00,0.095,1.64,5.53,156.0
2025-06-16 16:00:00,-0.16,0.75,5.01,161.0
2025-06-16 17:00:00,-0.041,0.85,6.52,99.0
2025-06-16 18:00:00,-0.209,1.23,5.64,185.0
2025-06-16 19:00:00,0.016,0.98,5.68,150.0
2025-06-16 20:00:00,-0.031,0.72,3.74,184.0
2025-06-16 21:00:00,-0.379,0.67,4.75,101.0
2025-06-16 22:00:00,-0.364,0.24,6.51,179.0
2025-06-16 23:00:00,-0.137,0.96,4.28,248.0
2025-06-17 00:00:00,0.165,0.84,5.95,182.0
2025-06-17 01:00:00,0.466,0.7,6.12,149.0
2025-06-17 02:00:00,0.076,0.48,6.19,179.0
2025-06-17 03:00:00,0.252,0.52,6.3,177.0
2025-06-17 04:00:00,-0.403,1.13,6.38,268.0
2025-06-17 05:00:00,0.503,1.23,4.88,167.0
2025-06-17 06:00:00,0.151,0.75,3.87,132.0
2025-06-17 07:00:00,-0.012,0.7,4.58,181.0
2025-06-17 08:00:00,-0.041,0.54,6.5,188.0
2025-06-17 09:00:00,-0.277,1.25,4.19,202.0
2025-06-17 10:00:00,-0.205,0.89,4.38,210.0
2025-06-17 11:00:00,0.478,1.03,4.37,258.0
2025-06-17 12:00:00,-0.247,1.02,3.41,156.0
2025-06-17 13:00:00,-0.252,0.75,4.25,153.0
2025-06-17 14:00:00,-0.176,0.41,6.83,106.0
2025-06-17 15:00:00,-0.3,0.48,4.77,206.0
2025-06-17 16:00:00,0.004,1.33,3.53,145.0
2025-06-17 17:00:00,0.272,0.59,5.01,216.0
2025-06-17 18:00:00,-0.153,0.71,6.24,160.0
2025-06-17 19:00:00,-0.343,0.42,3.43,249.0
2025-06-17 20:00:00,0.073,0.39,6.77,123.0
2025-06-17 21:00:00,-0.014,0.57,3.9,221.0
2025-06-17 22:00:00,0.251,1.55,5.15,216.0
2025-06-17 23:00:00,-0.114,1.14,5.14,201.0
2025-06-18 00:00:00,0.065,0.68,4.98,135.0
2025-06-18 01:00:00,0.093,1.32,5.57,201.0
2025-06-18 02:00:00,0.152,0.83,6.59,185.0
2025-06-18 03:00:00,0.032,1.43,5.6,107.0
2025-06-18 04:00:00,-0.008,1.77,4.93,242.0
2025-06-18 05:00:00,-0.332,1.3,6.2,166.0
2025-06-18 06:00:00,-0.011,0.93,5.9,239.0
2025-06-18 07:00:00,0.309,1.17,4.85,177.0
2025-06-18 08:00:00,0.343,0.89,5.7,219.0
2025-06-18 09:00:00,0.012,0.15,4.75,146.0
2025-06-18 10:00:00,0.455,0.63,4.61,189.0
2025-06-18 11:00:00,0.123,0.51,6.62,186.0
2025-06-18 12:00:00,-0.204,0.62,6.19,167.0
2025-06-18 13:00:00,-0.283,1.61,6.58,145.0
2025-06-18 14:00:00,0.435,1.34,6.41,57.0
2025-06-18 15:00:00,0.037,1.06,4.59,146.0
2025-06-18 16:00:00,-0.173,1.21,6.85,208.0
2025-06-18 17:00:00,-0.435,0.13,5.3,124.0
2025-06-18 18:00:00,0.031,1.18,6.77,132.0
2025-06-18 19:00:00,0.231,1.26,5.5,123.0
2025-06-18 20:00:00,-0.044,0.01,6.03,188.0
2025-06-18 21:00:00,-0.133,1.19,6.06,144.0
2025-06-18 22:00:00,-0.007,0.32,6.63,229.0
2025-06-18 23:00:00,0.441,0.1,3.69,209.0
2025-06-19 00:00:00,-0.114,1.43,3.79,188.0
2025-06-19 01:00:00,0.074,0.49,6.48,192.0
2025-06-19 02:00:00,0.537,0.61,6.11,149.0
2025-06-19 03:00:00,0.358,1.29,4.75,149.0
2025-06-19 04:00:00,0.279,0.78,6.12,208.0
2025-06-19 05:00:00,0.072,0.83,3.99,217.0
2025-06-19 06:00:00,0.242,0.82,9.6,208.0
2025-06-19 07:00:00,0.1,1.04,7.25,161.0
2025-06-19 08:00:00,0.02,0.81,6.43,164.0
2025-06-19 09:00:00,-0.035,0.94,5.77,143.0
2025-06-19 10:00:00,0.431,0.7,4.94,211.0
2025-06-19 11:00:00,0.219,1.04,4.11,102.0
2025-06-19 12:00:00,0.313,1.02,5.54,92.0
2025-06-19 13:00:00,0.272,1.66,4.65,100.0
2025-06-19 14:00:00,0.345,0.74,4.72,94.0
2025-06-19 15:00:00,0.171,0.82,3.98,234.0
2025-06-19 16:00:00,0.114,0.99,5.98,211.0
2025-06-19 17:00:00,0.031,1.28,5.23,132.0
2025-06-19 18:00:00,-0.119,0.46,6.32,176.0
2025-06-19 19:00:00,-0.046,0.94,6.23,239.0
2025-06-19 20:00:00,0.143,0.11,5.95,200.0
2025-06-19 21:00:00,-0.166,0.79,8.87,265.0
2025-06-19 22:00:00,-0.111,1.33,6.67,175.0
2025-06-19 23:00:00,0.495,0.61,4.17,154.0
2025-06-20 00:00:00,0.349,0.98,6.26,137.0
2025-06-20 01:00:00,0.18,0.7,5.64,181.0
2025-06-20 02:00:00,0.86,0.56,4.1,217.0
2025-06-20 03:00:00,-0.12,1.3,4.0,184.0
2025-06-20 04:00:00,0.536,0.49,6.25,166.0
2025-06-20 05:00:00,0.265,1.02,6.54,230.0
2025-06-20 06:00:00,0.489,1.03,4.45,201.0
2025-06-20 07:00:00,0.32,0.57,6.87,175.0
2025-06-20 08:00:00,-0.176,0.97,6.05,149.0
2025-06-20 09:00:00,0.316,0.53,7.14,170.0
2025-06-20 10:00:00,0.376,1.12,7.01,199.0
2025-06-20 11:00:00,-0.256,0.38,5.52,149.0
2025-06-20 12:00:00,0.778,0.77,7.67,131.0
2025-06-20 13:00:00,0.37,0.81,4.36,161.0
2025-06-20 14:00:00,0.46,1.35,8.57,178.0
2025-06-20 15:00:00,0.001,0.96,4.65,235.0
2025-06-20 16:00:00,0.465,1.29,5.65,134.0
2025-06-20 17:00:00,0.565,1.13,5.03,189.0
2025-06-20 18:00:00,0.356,1.13,5.25,169.0
2025-06-20 19:00:00,0.29,0.77,9.21,171.0
2025-06-20 20:00:00,0.069,1.32,5.15,242.0
2025-06-20 21:00:00,0.238,0.76,6.73,183.0
2025-06-20 22:00:00,0.164,0.22,5.42,143.0
2025-06-20 23:00:00,0.435,0.82,6.83,216.0
2025-06-21 00:00:00,0.08,1.1,5.08,213.0
2025-06-21 01:00:00,0.434,0.27,6.04,140.0
2025-06-21 02:00:00,0.083,0.56,6.49,132.0
2025-06-21 03:00:00,0.227,0.43,4.87,196.0
2025-06-21 04:00:00,0.446,1.23,9.04,179.0
2025-06-21 05:00:00,0.117,1.59,6.55,161.0
2025-06-21 06:00:00,0.455,0.83,5.46,222.0
2025-06-21 07:00:00,0.431,1.13,4.9,156.0
2025-06-21 08:00:00,0.225,1.12,5.85,197.0
2025-06-21 09:00:00,0.583,1.54,4.28,227.0
2025-06-21 10:00:00,0.312,0.66,7.87,166.0
2025-06-21 11:00:00,0.568,0.83,6.25,107.0
2025-06-21 12:00:00,0.741,0.78,5.63,164.0
2025-06-21 13:00:00,0.232,0.95,6.99,188.0
2025-06-21 14:00:00,0.454,1.92,4.87,220.0
2025-06-21 15:00:00,0.133,0.93,4.35,159.0
2025-06-21 16:00:00,0.034,0.58,5.58,249.0
2025-06-21 17:00:00,0.244,0.46,5.89,128.0
2025-06-21 18:00:00,-0.048,1.42,6.37,187.0
2025-06-21 19:00:00,0.058,0.57,3.96,170.0
2025-06-21 20:00:00,0.44,1.18,5.19,234.0
2025-06-21 21:00:00,0.164,0.65,2.03,121.0
2025-06-21 22:00:00,0.47,0.41,4.32,197.0
2025-06-21 23:00:00,0.367,1.16,6.59,170.0
2025-06-22 00:00:00,0.697,0.68,6.92,241.0
2025-06-22 01:00:00,0.366,1.1,4.39,147.0
2025-06-22 02:00:00,0.513,1.13,5.38,197.0
2025-06-22 03:00:00,0.335,1.15,5.8,146.0
2025-06-22 04:00:00,0.312,0.82,7.06,188.0
2025-06-22 05:00:00,0.526,1.2,7.6,165.0
2025-06-22 06:00:00,0.402,0.56,5.95,165.0
2025-06-22 07:00:00,0.287,0.05,5.45,101.0
2025-06-22 08:00:00,0.286,1.21,4.03,197.0
2025-06-22 09:00:00,0.369,0.99,5.89,137.0
2025-06-22 10:00:00,0.067,0.68,8.26,135.0
2025-06-22 11:00:00,0.056,0.34,7.31,118.0
2025-06-22 12:00:00,0.591,0.11,5.98,138.0
2025-06-22 13:00:00,0.701,0.95,6.13,200.0
2025-06-22 14:00:00,0.002,1.59,4.94,198.0
2025-06-22 15:00:00,0.067,0.87,5.34,207.0
2025-06-22 16:00:00,0.52,0.78,5.94,139.0
2025-06-22 17:00:00,0.368,0.92,5.95,189.0
2025-06-22 18:00:00,0.404,1.8,6.98,155.0
2025-06-22 19:00:00,0.459,1.23,6.92,218.0
2025-06-22 20:00:00,0.174,0.55,6.39,197.0
2025-06-22 21:00:00,0.317,0.94,4.57,154.0
2025-06-22 22:00:00,0.298,1.06,4.61,222.0
2025-06-22 23:00:00,0.02,0.5,4.7,200.0
2025-06-23 00:00:00,0.209,1.24,6.08,125.0
2025-06-23 01:00:00,0.44,0.61,3.37,113.0
2025-06-23 02:00:00,0.047,0.33,5.79,126.0
2025-06-23 03:00:00,0.168,0.97,7.49,246.0
2025-06-23 04:00:00,0.182,0.9,6.6,139.0
2025-06-23 05:00:00,0.059,0.94,5.38,255.0
2025-06-23 06:00:00,0.299,0.63,4.96,137.0
2025-06-23 07:00:00,-0.04,0.69,6.76,133.0
2025-06-23 08:00:00,0.463,1.39,6.16,215.0
2025-06-23 09:00:00,0.287,1.11,5.5,217.0
2025-06-23 10:00:00,-0.104,0.55,5.09,202.0
2025-06-23 11:00:00,0.555,0.16,5.89,207.0
2025-06-23 12:00:00,0.172,0.57,5.43,148.0
2025-06-23 13:00:00,-0.051,1.0,6.74,213.0
2025-06-23 14:00:00,0.406,0.68,7.29,190.0
2025-06-23 15:00:00,0.254,0.65,4.16,165.0
2025-06-23 16:00:00,-0.313,0.7,4.33,184.0
2025-06-23 17:00:00,-0.001,0.91,7.41,222.0
2025-06-23 18:00:00,0.2,1.25,6.0,196.0
2025-06-23 19:00:00,-0.41,0.94,4.44,94.0
2025-06-23 20:00:00,0.151,0.96,6.98,216.0
2025-06-23 21:00:00,0.17,0.85,6.21,213.0
2025-06-23 22:00:00,-0.166,0.74,8.44,165.0
2025-06-23 23:00:00,0.198,1.3,5.51,185.0
2025-06-24 00:00:00,0.002,1.24,7.16,185.0
2025-06-24 01:00:00,-0.298,1.77,4.09,101.0
2025-06-24 02:00:00,0.23,1.19,7.5,164.0
2025-06-24 03:00:00,0.209,0.75,6.96,165.0
2025-06-24 04:00:00,-0.072,0.59,7.75,174.0
2025-06-24 05:00:00,-0.05,1.33,7.16,159.0
2025-06-24 06:00:00,0.182,0.62,5.71,207.0
2025-06-24 07:00:00,-0.05,1.27,4.42,148.0
2025-06-24 08:00:00,-0.483,0.64,5.11,216.0
2025-06-24 09:00:00,0.122,1.09,3.72,205.0
2025-06-24 10:00:00,-0.203,0.52,4.72,234.0
2025-06-24 11:00:00,-0.097,1.26,6.34,249.0
2025-06-24 12:00:00,0.364,0.45,5.77,250.0
2025-06-24 13:00:00,-0.033,1.06,5.56,133.0
2025-06-24 14:00:00,0.0,0.87,4.88,194.0
2025-06-24 15:00:00,0.127,0.99,3.7,151.0
2025-06-24 16:00:00,0.126,0.79,6.05,311.0
2025-06-24 17:00:00,-0.23,0.78,6.28,205.0
2025-06-24 18:00:00,-0.015,1.01,4.64,237.0
2025-06-24 19:00:00,0.009,0.55,5.19,197.0
2025-06-24 20:00:00,0.068,0.54,7.68,75.0
2025-06-24 21:00:00,0.072,0.8,7.22,149.0
2025-06-24 22:00:00,0.647,0.79,4.05,153.0
2025-06-24 23:00:00,-0.294,0.55,5.73,164.0
2025-06-25 00:00:00,0.115,1.33,7.61,194.0
2025-06-25 01:00:00,0.166,0.82,5.6,200.0
2025-06-25 02:00:00,-0.007,0.87,5.54,75.0
2025-06-25 03:00:00,-0.293,0.43,7.17,171.0
2025-06-25 04:00:00,0.286,1.79,7.05,161.0
2025-06-25 05:00:00,-0.678,1.93,6.98,235.0
2025-06-25 06:00:00,-0.301,0.65,5.55,204.0
2025-06-25 07:00:00,0.163,1.45,6.66,173.0
2025-06-25 08:00:00,-0.223,0.92,7.66,189.0
2025-06-25 09:00:00,0.269,1.6,5.8,113.0
2025-06-25 10:00:00,-0.508,1.09,5.38,206.0
2025-06-25 11:00:00,-0.408,1.0,7.34,164.0
