timestamp,ais_density_ships_per_km2,distance_to_nearest_outfall_km,dumping_hotspot_flag
2025-06-26 16:00:00,2.197,5.94,0
2025-06-26 17:00:00,1.015,5.02,0
2025-06-26 18:00:00,0.786,6.15,0
2025-06-26 19:00:00,1.274,0.65,0
2025-06-26 20:00:00,1.885,4.26,0
2025-06-26 21:00:00,0.564,5.81,0
2025-06-26 22:00:00,1.577,4.31,0
2025-06-26 23:00:00,0.771,3.24,0
2025-06-27 00:00:00,1.005,1.29,0
2025-06-27 01:00:00,0.865,2.18,0
2025-06-27 02:00:00,0.641,6.2,0
2025-06-27 03:00:00,1.164,3.43,0
2025-06-27 04:00:00,0.59,2.37,0
2025-06-27 05:00:00,0.665,0.71,0
2025-06-27 06:00:00,1.677,4.34,0
2025-06-27 07:00:00,0.329,2.05,0
2025-06-27 08:00:00,0.779,3.44,0
2025-06-27 09:00:00,0.904,6.61,0
2025-06-27 10:00:00,1.002,4.93,0
2025-06-27 11:00:00,0.839,5.86,0
2025-06-27 12:00:00,0.589,3.76,0
2025-06-27 13:00:00,1.157,4.78,0
2025-06-27 14:00:00,1.683,5.89,0
2025-06-27 15:00:00,1.429,2.01,0
2025-06-27 16:00:00,1.816,3.43,0
2025-06-27 17:00:00,1.08,2.26,0
2025-06-27 18:00:00,1.956,2.4,0
2025-06-27 19:00:00,0.435,3.23,0
2025-06-27 20:00:00,1.987,1.78,0
2025-06-27 21:00:00,1.237,2.83,0
2025-06-27 22:00:00,0.169,4.73,0
2025-06-27 23:00:00,0.987,3.33,0
2025-06-28 00:00:00,0.749,2.1,0
2025-06-28 01:00:00,0.758,4.92,0
2025-06-28 02:00:00,0.826,1.85,0
2025-06-28 03:00:00,0.552,1.51,0
2025-06-28 04:00:00,1.176,5.66,0
2025-06-28 05:00:00,0.802,5.02,0
2025-06-28 06:00:00,0.525,2.89,0
2025-06-28 07:00:00,1.177,6.91,0
2025-06-28 08:00:00,0.915,2.48,0
2025-06-28 09:00:00,1.57,4.73,0
2025-06-28 10:00:00,0.411,0.66,0
2025-06-28 11:00:00,2.402,1.67,0
2025-06-28 12:00:00,1.272,5.35,0
2025-06-28 13:00:00,0.458,6.06,0
2025-06-28 14:00:00,1.079,3.23,0
2025-06-28 15:00:00,0.91,7.6,0
2025-06-28 16:00:00,0.723,5.86,0
2025-06-28 17:00:00,1.455,2.25,0
2025-06-28 18:00:00,2.538,2.82,0
2025-06-28 19:00:00,2.322,1.0,0
2025-06-28 20:00:00,1.321,2.7,0
2025-06-28 21:00:00,0.488,3.93,0
2025-06-28 22:00:00,0.912,3.57,0
2025-06-28 23:00:00,1.095,3.56,0
2025-06-29 00:00:00,0.881,5.3,0
2025-06-29 01:00:00,1.098,3.8,0
2025-06-29 02:00:00,0.978,4.73,1
2025-06-29 03:00:00,0.914,4.3,0
2025-06-29 04:00:00,0.314,4.02,0
2025-06-29 05:00:00,0.748,5.16,0
2025-06-29 06:00:00,2.346,4.94,0
2025-06-29 07:00:00,1.494,1.47,0
2025-06-29 08:00:00,1.901,6.77,0
2025-06-29 09:00:00,2.407,3.72,0
2025-06-29 10:00:00,0.492,1.79,0
2025-06-29 11:00:00,2.759,3.38,0
2025-06-29 12:00:00,1.784,3.97,0
2025-06-29 13:00:00,1.897,4.56,0
2025-06-29 14:00:00,0.798,5.23,0
2025-06-29 15:00:00,1.635,4.88,0
2025-06-29 16:00:00,0.719,6.81,0
2025-06-29 17:00:00,1.29,3.69,0
2025-06-29 18:00:00,1.402,3.21,0
2025-06-29 19:00:00,1.057,0.86,0
2025-06-29 20:00:00,1.89,5.25,0
2025-06-29 21:00:00,0.592,4.6,0
2025-06-29 22:00:00,0.005,2.48,0
2025-06-29 23:00:00,0.702,3.94,0
2025-06-30 00:00:00,1.301,3.48,0
2025-06-30 01:00:00,1.782,3.82,0
2025-06-30 02:00:00,1.326,3.01,0
2025-06-30 03:00:00,1.227,3.7,0
2025-06-30 04:00:00,0.649,0.77,0
2025-06-30 05:00:00,1.721,2.77,0
2025-06-30 06:00:00,1.611,4.05,1
2025-06-30 07:00:00,1.634,2.23,0
2025-06-30 08:00:00,1.577,4.2,0
2025-06-30 09:00:00,0.505,7.22,0
2025-06-30 10:00:00,1.43,1.42,0
2025-06-30 11:00:00,0.327,0.2,0
2025-06-30 12:00:00,1.696,5.67,0
2025-06-30 13:00:00,1.402,7.27,0
2025-06-30 14:00:00,0.821,4.17,1
2025-06-30 15:00:00,1.876,3.51,0
2025-06-30 16:00:00,0.985,2.34,0
2025-06-30 17:00:00,0.999,4.47,0
2025-06-30 18:00:00,1.52,3.47,0
2025-06-30 19:00:00,1.19,5.03,0
2025-06-30 20:00:00,1.34,0.42,0
2025-06-30 21:00:00,1.213,4.09,0
2025-06-30 22:00:00,0.505,2.0,0
2025-06-30 23:00:00,0.471,5.21,0
